OBJECTID,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,LIGHT_CONDITION,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,RMA,DIVIDED,STAT_DIV_NAME,lat,lng,geolocation_area,geolocation,postcode,locality,region
3433047,T20150021969,23/10/2015,21.34.00,Yes,Collision with a fixed object,Friday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,143.00245,-38.40278,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.403,143.002,-38.4;143.0,-38.403;143.002,,,
3433066,T20150022357,3/10/2015,12.30.00,No,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Unk.,T intersection,Serious injury accident,60 km/hr,144.50513999999998,-36.486990000000006,Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.487,144.505,-36.5;144.5,-36.487;144.505,,,
3433070,T20150022365,28/10/2015,11.50.00,No,Collision with a fixed object,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,90 km/hr,145.48617,-38.15068,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Metro,-38.151,145.486,-38.2;145.5,-38.151;145.486,,,
3433073,T20150021257,14/10/2015,20.35.00,Yes,Collision with vehicle,Tuesday,LEFT NEAR (INTERSECTIONS ONLY),Dark Street lights on,Multiple intersection,Other injury accident,100 km/hr,144.74905,-37.41372,Intersection,MACEDON RANGES,NORTHERN REGION,2,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.414,144.749,-37.4;144.7,-37.414;144.749,,,
3433092,T20150021638,4/10/2015,09.30.00,Yes,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Other injury accident,60 km/hr,145.34105,-37.44823,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.448,145.341,-37.4;145.3,-37.448;145.341,,,
3433099,T20150021992,24/10/2015,09.45.00,No,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,143.54934,-37.65972,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Yes,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.660,143.549,-37.7;143.5,-37.660;143.549,,,
3433102,T20150021996,15/10/2015,14.38.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),Day,Cross intersection,Other injury accident,60 km/hr,143.85976000000002,-37.53648,Intersection,BALLARAT,WESTERN REGION,3,2,0,0,2,1,0,0,3,0,0,0,0,0,0,1,No,0,3,0,3,0,0,LARGE_PROVINCIAL_CITIES,Local Road,Undivided,Country,-37.536,143.860,-37.5;143.9,-37.536;143.860,,,
3433110,T20150022366,22/10/2015,08.10.00,No,No collision and no object struck,Thursday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,Day,Not at intersection,Serious injury accident,80 km/hr,145.25415,-37.48065,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,SMALL_TOWNS,Arterial Other,Undivided,Country,-37.481,145.254,-37.5;145.3,-37.481;145.254,,,
3433112,T20150022369,26/09/2015,13.00.00,No,Vehicle overturned (no collision),Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,T intersection,Other injury accident,100 km/hr,143.23382,-36.64172,Intersection,NORTHERN GRAMPIANS,WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.642,143.234,-36.6;143.2,-36.642;143.234,,,
3433118,T20150022382,28/10/2015,16.30.00,No,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,142.45179,-35.42525,Non-Intersection,YARRIAMBIACK,WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-35.425,142.452,-35.4;142.5,-35.425;142.452,,,
3433130,T20150021287,15/10/2015,08.30.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),Day,T intersection,Other injury accident,100 km/hr,146.6241,-36.01896,Intersection,INDIGO,NORTH EASTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,2,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.019,146.624,-36.0;146.6,-36.019;146.624,,,
3433141,T20150021661,22/09/2015,08.00.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),Day,Not at intersection,Other injury accident,100 km/hr,143.23006999999998,-36.630309999999994,Non-Intersection,NORTHERN GRAMPIANS,WESTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,No,0,2,1,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.630,143.230,-36.6;143.2,-36.630;143.230,,,
3433145,T20150021671,14/10/2015,15.45.00,No,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,147.33628000000002,-36.12525,Non-Intersection,TOWONG,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.125,147.336,-36.1;147.3,-36.125;147.336,,,
3433150,T20150022009,23/10/2015,18.49.00,Yes,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),Dusk/Dawn,Not at intersection,Other injury accident,110 km/hr,145.28336000000002,-36.65571,Non-Intersection,STRATHBOGIE,NORTH EASTERN REGION,3,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Freeway,Divided,Country,-36.656,145.283,-36.7;145.3,-36.656;145.283,,,
3433152,T20150022013,24/10/2015,17.10.00,Yes,No collision and no object struck,Saturday,OFF CARRIAGEWAY TO LEFT,Dusk/Dawn,Not at intersection,Other injury accident,100 km/hr,147.84431999999998,-37.51085,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.511,147.844,-37.5;147.8,-37.511;147.844,,,
3433169,T20150022401,28/10/2015,16.15.00,No,No collision and no object struck,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Other injury accident,100 km/hr,147.03345,-36.3288,Non-Intersection,INDIGO,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.329,147.033,-36.3;147.0,-36.329;147.033,,,
3433173,T20150022409,8/09/2015,14.30.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,142.78255,-37.71475,Non-Intersection,ARARAT,WESTERN REGION,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.715,142.783,-37.7;142.8,-37.715;142.783,,,
3433184,T20150021312,15/10/2015,08.34.00,No,Collision with vehicle,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),Day,T intersection,Other injury accident,60 km/hr,145.47444,-38.07529,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,0,1,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,SMALL_CITIES,Local Road,Undivided,Metro,-38.075,145.474,-38.1;145.5,-38.075;145.474,,,
3433193,T20150021690,20/10/2015,07.30.00,No,Vehicle overturned (no collision),Tuesday,OFF CARRIAGEWAY ON RIGHT BEND,Dusk/Dawn,T intersection,Other injury accident,100 km/hr,145.83245,-38.578590000000005,Intersection,SOUTH GIPPSLAND,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.579,145.832,-38.6;145.8,-38.579;145.832,,,
3433197,T20150021697,20/10/2015,13.30.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),Day,Not at intersection,Serious injury accident,110 km/hr,144.29411000000002,-37.05042,Non-Intersection,MOUNT ALEXANDER,NORTHERN REGION,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,No,0,2,1,1,0,0,RURAL_VICTORIA,Freeway,Divided,Country,-37.050,144.294,-37.1;144.3,-37.050;144.294,,,
3433201,T20150022032,10/10/2015,18.22.00,Yes,Collision with vehicle,Friday,PULLING OUT (OVERTAKING),Dusk/Dawn,Not at intersection,Other injury accident,Not known,145.25782,-38.204440000000005,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,No,0,2,0,1,1,0,RURAL_VICTORIA,Arterial Other,Undivided,Metro,-38.204,145.258,-38.2;145.3,-38.204;145.258,,,
3433210,T20150022047,29/09/2015,14.20.00,No,Collision with a fixed object,Tuesday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,144.04932,-37.71389,Non-Intersection,MOORABOOL,WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.714,144.049,-37.7;144.0,-37.714;144.049,,,
3433212,T20150022049,24/10/2015,13.30.00,No,Other accident,Friday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,Day,Not at intersection,Other injury accident,100 km/hr,144.9839,-37.2452,Non-Intersection,MITCHELL,NORTHERN REGION,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,No,0,2,0,0,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.245,144.984,-37.2;145.0,-37.245;144.984,,,
3433226,T20150022437,29/10/2015,21.05.00,Yes,Struck animal,Thursday,STRUCK ANIMAL,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,145.73289,-38.49715,Non-Intersection,SOUTH GIPPSLAND,EASTERN REGION,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.497,145.733,-38.5;145.7,-38.497;145.733,,,
3433231,T20150021328,15/10/2015,14.00.00,No,Vehicle overturned (no collision),Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Serious injury accident,100 km/hr,145.94502,-37.333709999999996,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.334,145.945,-37.3;145.9,-37.334;145.945,,,
3433237,T20150021338,15/10/2015,16.12.00,No,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY ON RIGHT BEND,Day,Not at intersection,Serious injury accident,100 km/hr,142.59077,-38.07322,Non-Intersection,MOYNE,SOUTH WESTERN REGION,3,2,0,2,0,1,0,2,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.073,142.591,-38.1;142.6,-38.073;142.591,,,
3433249,T20150021718,20/10/2015,14.20.00,No,Collision with vehicle,Tuesday,LEAVING PARKING,Day,Not at intersection,Other injury accident,50 km/hr,143.917,-35.73297,Non-Intersection,GANNAWARRA,NORTHERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,Local Road,Undivided,Country,-35.733,143.917,-35.7;143.9,-35.733;143.917,,,
3433256,T20150022058,24/10/2015,21.00.00,Yes,Vehicle overturned (no collision),Saturday,OFF CARRIAGEWAY TO RIGHT,Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,142.96194,-38.46904,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Yes,1,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.469,142.962,-38.5;143.0,-38.469;142.962,,,
3433261,T20150022068,25/10/2015,13.00.00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),Day,Not at intersection,Serious injury accident,60 km/hr,145.71236000000002,-37.32526,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,3,1,0,1,0,2,0,0,0,0,0,3,0,0,0,0,No,0,3,0,0,3,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.325,145.712,-37.3;145.7,-37.325;145.712,,,
3433269,T20150022446,30/10/2015,03.45.00,Yes,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark Street lights on,Not at intersection,Other injury accident,50 km/hr,142.2334,-38.39001,Non-Intersection,MOYNE,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,Local Road,Undivided,Country,-38.390,142.233,-38.4;142.2,-38.390;142.233,,,
3433272,T20150022459,3/10/2015,16.15.00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Other injury accident,60 km/hr,147.15677,-36.99235,Non-Intersection,(MOUNT HOTHAM),NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,SMALL_TOWNS,Arterial Highway,Undivided,Country,-36.992,147.157,-37.0;147.2,-36.992;147.157,,,
3433281,T20150021352,9/10/2015,18.20.00,Yes,Collision with a fixed object,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dusk/Dawn,Not at intersection,Other injury accident,100 km/hr,142.90492,-38.36908,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.369,142.905,-38.4;142.9,-38.369;142.905,,,
3433286,T20150021358,14/10/2015,06.15.00,No,Struck animal,Wednesday,STRUCK ANIMAL,Dusk/Dawn,Not at intersection,Serious injury accident,100 km/hr,142.13533,-36.75869,Non-Intersection,HORSHAM,WESTERN REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.759,142.135,-36.8;142.1,-36.759;142.135,,,
3433288,T20150021363,15/10/2015,06.55.00,No,Collision with a fixed object,Thursday,OUT OF CONTROL (OVERTAKING),Dusk/Dawn,Not at intersection,Other injury accident,80 km/hr,145.33178999999998,-36.20646,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,3,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.206,145.332,-36.2;145.3,-36.206;145.332,,,
3433304,T20150021741,20/10/2015,15.10.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,143.13527,-36.02587,Non-Intersection,BULOKE,NORTHERN REGION,5,5,0,2,3,0,0,4,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.026,143.135,-36.0;143.1,-36.026;143.135,,,
3433306,T20150022075,25/10/2015,11.10.00,No,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Other injury accident,100 km/hr,146.10038,-37.55189,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Metro,-37.552,146.100,-37.6;146.1,-37.552;146.100,,,
3433317,T20150022092,25/10/2015,15.11.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,Cross intersection,Serious injury accident,100 km/hr,144.18077,-38.21283,Intersection,SURF COAST,SOUTH WESTERN REGION,3,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Highway,Divided,Country,-38.213,144.181,-38.2;144.2,-38.213;144.181,,,
3433319,T20150022476,30/10/2015,13.50.00,No,collision with some other object,Friday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,Day,Not at intersection,Other injury accident,100 km/hr,145.47173999999998,-35.91877,Non-Intersection,MOIRA,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-35.919,145.472,-35.9;145.5,-35.919;145.472,,,
3433335,T20150021377,1/10/2015,22.00.00,Yes,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY ON RIGHT BEND,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,142.9967,-38.34388,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.344,142.997,-38.3;143.0,-38.344;142.997,,,
3433344,T20150021742,20/10/2015,17.30.00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dusk/Dawn,Not at intersection,Serious injury accident,100 km/hr,141.24285,-37.0234,Non-Intersection,WEST WIMMERA,WESTERN REGION,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-37.023,141.243,-37.0;141.2,-37.023;141.243,,,
3433346,T20150021744,20/10/2015,20.00.00,Yes,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,145.63166,-36.33658,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.337,145.632,-36.3;145.6,-36.337;145.632,,,
3433350,T20150021751,20/10/2015,15.20.00,No,Collision with a fixed object,Tuesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,145.78861,-38.23468,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.235,145.789,-38.2;145.8,-38.235;145.789,,,
3433353,T20150021754,20/10/2015,04.15.00,Yes,Collision with a fixed object,Tuesday,OFF END OF ROAD/T-INTERSECTION.,Dark No street lights,T intersection,Serious injury accident,60 km/hr,141.70099,-38.20599,Intersection,GLENELG,SOUTH WESTERN REGION,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.206,141.701,-38.2;141.7,-38.206;141.701,,,
3433363,T20150022105,26/10/2015,01.40.00,Yes,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,144.21582,-37.51491,Non-Intersection,MOORABOOL,WESTERN REGION,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,1,Yes,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.515,144.216,-37.5;144.2,-37.515;144.216,,,
3433365,T20150022111,25/10/2015,13.30.00,No,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,146.35689,-36.76142,Non-Intersection,WANGARATTA,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.761,146.357,-36.8;146.4,-36.761;146.357,,,
3433377,T20150022507,30/10/2015,18.20.00,Yes,Collision with vehicle,Friday,HEAD ON(OVERTAKING),Dusk/Dawn,Cross intersection,Other injury accident,100 km/hr,145.95945,-36.01435,Intersection,MOIRA,NORTH EASTERN REGION,7,1,0,0,1,6,0,4,3,0,0,0,0,0,0,1,No,0,3,0,3,0,0,TOWNS,Arterial Highway,Undivided,Country,-36.014,145.959,-36.0;146.0,-36.014;145.959,,,
3433387,T20150021403,7/07/2015,09.00.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),Day,Cross intersection,Other injury accident,60 km/hr,146.55241,-38.19232,Intersection,LATROBE,EASTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,SMALL_CITIES,Arterial Highway,Divided,Country,-38.192,146.552,-38.2;146.6,-38.192;146.552,,,
3433406,T20150021776,20/10/2015,16.45.00,No,Collision with vehicle,Tuesday,RIGHT REAR.,Day,Unknown,Other injury accident,80 km/hr,148.43263000000002,-37.73515,Intersection,EAST GIPPSLAND,EASTERN REGION,5,1,0,0,1,4,0,3,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Freeway,Undivided,Country,-37.735,148.433,-37.7;148.4,-37.735;148.433,,,
3433420,T20150022143,9/10/2015,14.30.00,No,Struck Pedestrian,Thursday,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,Day,Not at intersection,Other injury accident,50 km/hr,144.25323999999998,-36.71921,Non-Intersection,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,No,0,1,0,0,0,0,LARGE_PROVINCIAL_CITIES,Local Road,Undivided,Country,-36.719,144.253,-36.7;144.3,-36.719;144.253,,,
3433429,T20150022529,11/10/2015,10.00.00,Yes,No collision and no object struck,Sunday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,Day,Not at intersection,Other injury accident,Not known,144.13361,-38.34156,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.342,144.134,-38.3;144.1,-38.342;144.134,,,
3433433,T20150022540,31/10/2015,07.55.00,Yes,Collision with vehicle,Saturday,PULLING OUT (OVERTAKING),Dusk/Dawn,Not at intersection,Other injury accident,100 km/hr,145.28048,-36.552620000000005,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,3,1,0,0,1,2,0,1,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.553,145.280,-36.6;145.3,-36.553;145.280,,,
3433444,T20150021437,16/10/2015,22.30.00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Serious injury accident,60 km/hr,144.41515,-37.66218,Non-Intersection,MOORABOOL,WESTERN REGION,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.662,144.415,-37.7;144.4,-37.662;144.415,,,
3433448,T20150021789,21/10/2015,08.45.00,No,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,146.86283999999998,-36.45943,Non-Intersection,ALPINE,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-36.459,146.863,-36.5;146.9,-36.459;146.863,,,
3433450,T20150021793,21/10/2015,13.00.00,No,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,80 km/hr,147.50213,-36.15291,Non-Intersection,TOWONG,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.153,147.502,-36.2;147.5,-36.153;147.502,,,
3433469,T20150022159,25/10/2015,15.00.00,No,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Other injury accident,100 km/hr,143.7537,-37.7358,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.736,143.754,-37.7;143.8,-37.736;143.754,,,
3433473,T20150022165,26/10/2015,16.40.00,No,Collision with vehicle,Monday,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,Day,T intersection,Other injury accident,50 km/hr,144.26058999999998,-36.73138,Non-Intersection,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,Local Road,Undivided,Country,-36.731,144.261,-36.7;144.3,-36.731;144.261,,,
3433474,T20150022542,30/10/2015,20.00.00,Yes,Collision with a fixed object,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,142.46739,-37.14601,Intersection,NORTHERN GRAMPIANS,WESTERN REGION,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.146,142.467,-37.1;142.5,-37.146;142.467,,,
